name,username,party,text,datetime,n_comments,n_retweets,n_quotes,n_hearts
J.D. Vance,JDVance,Republican,"Spare me the sob story about how Canada is our “best friend.” I love Canada and have many Canadian friends. But is the government meeting their NATO target for military spending? Are they stopping the flow of drugs into our country? 

I’m sick of being taken advantage of.",1738534920,"8,986","1,340","2,398","58,812"
J.D. Vance,JDVance,Republican,"Mexico sends ton of fentanyl into our country. Canada has seen a massive increase in fentanyl trafficking across its border. There are three ways of stopping this. The first is ask nicely, which we’ve done. It’s gone nowhere. 

Now we’re on to the consequences phase.",1738515120,"15,588",JD Vance retweeted,"3,307","273,753"
J.D. Vance,JDVance,Republican,"Mexico and China have been taking advantage of the United States for decades.

Finally, we have a president in Donald Trump who is ready to look out for American citizens and impose some consequences to show these countries that we're not going to be taken advantage of.",1738512240,"3,701","13,261",582,"71,955"
J.D. Vance,JDVance,Republican,"Memo to the press: 

When a president is elected by the People and then does what he promised to do, that’s democracy. 

When a president is thwarted by unelected bureaucrats, that’s oligarchy. 

President Trump refuses to bend the knee to that oligarchy. Buckle up!",1738516620,"13,865","15,095","4,004","342,839"
J.D. Vance,JDVance,Republican,Very sad situation. May God bless the victims and their families.,1738511820,"2,334","6,067",226,"80,773"
J.D. Vance,JDVance,Republican,Great to see Ric Grenell in my office at the West Wing yesterday!,1738504020,"1,774","37,552",195,"74,544"
J.D. Vance,JDVance,Republican,I’ve said before and I’ll say it again: the problem with Rory and people like him is that he has an IQ of 110 and thinks he has an IQ of 130.  This false arrogance drives so much elite failure over the last 40 years.,1738503840,"5,142","10,949","2,940","75,569"
J.D. Vance,JDVance,Republican,"Just google “ordo amoris.” Aside from that, the idea that there isn’t a hierarchy of obligations violates basic common sense. Does Rory really think his moral duties to his own children are the same as his duties to a stranger who lives thousands of miles away? Does anyone?",1738501140,"3,822","62,731","2,209","92,932"
J.D. Vance,JDVance,Republican,Amazing. Sen. Thom Thillis flashes the K$H Bingo card openly mocking exactly what buzzwords he expects from Democrats during Kash Patel's confirmation hearing.,1738239840,597,JD Vance retweeted,139,"23,102"
J.D. Vance,JDVance,Republican,"A heartbreaking tragedy for Wichita, and for our entire country. 

“Eternal rest grant unto them, O Lord, and let perpetual light shine upon them.”",1738229640,"1,090","2,456",105,"57,026"
J.D. Vance,JDVance,Republican,"Please say a prayer for everyone involved in the mid-air collision near Reagan airport this evening. We're monitoring the situation, but for now let's hope for the best.",1738197600,"6,240","4,523",799,"211,703"
J.D. Vance,JDVance,Republican,Such a beautiful family! Congrats to our new Secretary of Transportation. He'll do a great job.,1738195680,847,"15,488",67,"51,206"
J.D. Vance,JDVance,Republican,"""You can pull down a statue of the father of the nation, but don't you dare touch the portrait of the guy who couldn't win wars.""",1738193280,"1,059","3,763",269,"45,491"
J.D. Vance,JDVance,Republican,"Imagine having lived through the last 10 years--the desecration of Washington, Jefferson, Lee, Roosevelt, and even Lincoln--and then drawing the line at...Mark Milley.",1738187220,"5,099","4,037","2,209","168,485"
J.D. Vance,JDVance,Republican,"In their own way, both Tulsi Gabbard and RFK Jr. represent parts of the new coalition in our party. 

To say they’re unwelcome in the cabinet is to insult those new voters. 

To reject their confirmation is to reject the idea that President Trump decides his cabinet.",1738184100,"7,602","25,394","1,520","229,682"
J.D. Vance,JDVance,Republican,"Congrats and well done to @karolineleavitt on her first press briefing. She killed it up there, and gave voice to a lot of voices in new media who are actually driving the news.",1738184040,"2,448","35,377",228,"115,992"
J.D. Vance,JDVance,Republican,Thanks for the ride Mr. Vice President!,1738093140,"4,129","8,136","2,210","190,515"
J.D. Vance,JDVance,Republican,The lies keep coming. The press seems to have an unlimited supply.,1738170660,"1,760",JD Vance retweeted,188,"63,291"
J.D. Vance,JDVance,Republican,It’s like they’re trying to make us look cool.,1738096800,"3,245","8,308",753,"103,861"
J.D. Vance,JDVance,Republican,"Ive seen the pictures of children crying as their parents are deported. Here’s a picture of my friend’s 3 year old, Maddie Hines, who was senselessly killed by an illegal criminal. He put this poor family through an entire trial, was unapologetic the whole time even when given the chance, and smug. 

Parents who commit crimes are separated from their children and go to prison all the time. Sorry, you’re committing a crime by illegally being in the country, the fact that you have kids doesn’t change that.",1738075140,"2,472","10,265","1,135","128,861"
J.D. Vance,JDVance,Republican,So good,1738078860,"1,112","5,895",137,"52,021"
J.D. Vance,JDVance,Republican,The Socialist President of Colombia failed to understand that President Trump isn’t Joe Biden.,1738072680,"1,020",JD Vance retweeted,160,"22,389"
J.D. Vance,JDVance,Republican,"We live in the greatest country in the world. When disaster strikes, Americans ought to expect more out of their federal government.

Tomorrow, I'll return to Damascus, VA to check on their cleanup from Hurricane Helene and we'll continue to do so until they've fully recovered.",1738078860,"3,682","33,268",609,"123,968"
J.D. Vance,JDVance,Republican,Was thrilled to have played a role in making this official. Congrats Pete!,1738008900,"1,611","5,193",96,"82,354"
J.D. Vance,JDVance,Republican,"Look at this ENDLESS crowd at the March for Life in Washington DC. 

This is INCREDIBLE 🙏🏻✝️",1737970740,"1,290",JD Vance retweeted,473,"91,497"
J.D. Vance,JDVance,Republican,I thought I was done voting in the senate 😂,1737922140,"21,325","2,966","3,287","375,268"
J.D. Vance,JDVance,Republican,I was thrilled to join the March for Life this year!,1737907680,"1,427","15,295",118,"71,590"
J.D. Vance,JDVance,Republican,"I want everyone to stop and appreciate how fortunate we all are to have Vice President JD Vance, the second-highest ranking official in the country, proudly speaking at the March for Life to advocate for protecting the unborn and making it easier and more affordable for couples to raise big, beautiful American families.

It's time for an American family Renaissance, and that starts with the next great baby boom.

I'm thanking God that we have leaders who want to use their power to help make that happen.",1737898800,958,"4,257",135,"55,800"
J.D. Vance,JDVance,Republican,"🚨HUGE BREAKING: Trump is expected to pardon 10 pro-life activists persecuted by the Biden DOJ and imprisoned under the FACE Act:

Lauren Handy (57 months in prison)
John Hinshaw (21 months)
Jonathan Darnell (34 months)
Herb Geraghty (27 months)
Jean Marshall (24 months)
Joan Bell (27 months)
Paulette Harlow (24 months)
Bevelyn Williams (41 months)
Heather Idoni (24 months)
Calvin Zastro (6 months)

Tomorrow will be the 52nd annual March for Life in D.C.

The most pro-life president in history is about to deliver again.",1737641760,"1,183",JD Vance retweeted,434,"48,394"
J.D. Vance,JDVance,Republican,"My kids are settling in to the Vice President's official residence, and I just want to say: thank you to the American people. 

While we don't own this property, it is a beautiful home for our three little kids. We are grateful, and will take good care of it.",1737639180,"22,713","9,414","3,390","668,801"
